,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,gender,province_Brussels,province_East Flanders,province_Flemish Brabant,province_Hainaut,province_Liege,province_Limburg,province_Luxembourg,province_Missing,province_Namur,province_Walloon Brabant,province_West Flanders,region_Flanders,region_Missing,region_Wallonia,language_FR,language_NL,Unnamed: 0,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,Age
14615,104754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,43451.0,9.0,180.04000000000002,0.0,0.0,9.0,180.04000000000002,15.0,1.0,50
14616,127605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,171081.0,7.0,220.0,0.0,0.0,7.0,220.0,30.0,1.0,43
14617,123214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,153181.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,56
14618,140989,7212.0,2.0,60.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,209295.0,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,47
14619,102091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,18819.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,45
14620,108112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,69049.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,65
14621,135138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,196564.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,51
14622,110119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,83409.0,2.0,13.64,0.0,0.0,2.0,13.64,0.0,0.0,49
14623,122608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,150427.0,1.0,31.6,0.0,0.0,1.0,31.6,0.0,0.0,72
14624,100769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6292.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,47
14625,103685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34241.0,3.0,221.618,0.0,0.0,3.0,221.618,123.0,1.0,55
14626,103596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33375.0,2.0,46.2,0.0,0.0,2.0,46.2,0.0,0.0,36
14627,116488,7519.0,1.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,119538.0,3.0,172.227,0.0,0.0,3.0,172.227,140.0,2.0,66
14628,135580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,197675.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,45
14629,142164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,211338.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,53
14630,136579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,200699.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,39
14631,141013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,209333.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,34
14632,142265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,211727.0,1.0,100.0,0.0,0.0,1.0,100.0,100.0,1.0,46
14633,102806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,24928.0,8.0,236.0,0.0,0.0,8.0,236.0,0.0,0.0,77
14634,116141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,117556.0,4.0,102.39,0.0,0.0,4.0,102.39,0.0,0.0,52
14635,107141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,62238.0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,64
14636,135251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,196831.0,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,30
14637,108450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,71343.0,1.0,14.87,0.0,0.0,1.0,14.87,0.0,0.0,29
14638,126163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,165330.0,4.0,70.5,0.0,0.0,4.0,70.5,5.0,1.0,64
14639,116998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,122383.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,61
14640,133105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,190111.0,8.0,220.0,0.0,0.0,8.0,220.0,100.0,3.0,74
14641,104030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,37333.0,11.0,445.0,0.0,0.0,11.0,445.0,130.0,3.0,40
14642,131499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,184793.0,8.0,324.0,0.0,0.0,8.0,324.0,40.0,1.0,59
14643,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41417.0,2.0,40.0,0.0,0.0,2.0,40.0,40.0,2.0,49
14644,135021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,196249.0,2.0,40.0,0.0,0.0,2.0,40.0,0.0,0.0,58
14645,135995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,199026.0,5.0,100.0,0.0,0.0,5.0,100.0,0.0,0.0,25
14646,107563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,65195.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,44
14647,117659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126229.0,5.0,63.49,0.0,0.0,5.0,63.49,0.0,0.0,49
14648,110714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,87767.0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,64
14649,128998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,176568.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,93
14650,107693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,65930.0,4.0,32.35,1.0,10.0,3.0,22.35,0.0,0.0,33
14651,120865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,141905.0,1.0,7.44,1.0,7.44,0.0,0.0,0.0,0.0,45
14652,127650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,171243.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,26
14653,121647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,145433.0,2.0,56.59,0.0,0.0,2.0,56.59,0.0,0.0,33
14654,103537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32794.0,7.0,209.16,0.0,0.0,7.0,209.16,50.0,1.0,42
14655,115209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,112977.0,7.0,134.02,0.0,0.0,7.0,134.02,0.0,0.0,28
14656,122767,7519.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,151014.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,53
14657,111842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,94248.0,113.0,417.0,0.0,0.0,113.0,417.0,0.0,0.0,84
14658,135421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,197232.0,7.0,65.0,0.0,0.0,7.0,65.0,0.0,0.0,53
14659,139485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,207067.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,38
14660,100440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2917.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,25
14661,140357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,208329.0,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,36
14662,144486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,215754.0,7.0,210.0,0.0,0.0,7.0,210.0,0.0,0.0,48
14663,122771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,151033.0,1.0,31.6,0.0,0.0,1.0,31.6,0.0,0.0,69
14664,103731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34591.0,5.0,52.04,0.0,0.0,5.0,52.04,0.0,0.0,43
14665,108005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,68347.0,4.0,89.78999999999999,0.0,0.0,4.0,89.78999999999999,0.0,0.0,65
14666,117975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,127930.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,43
14667,144087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,214311.0,1.0,25.0,0.0,0.0,1.0,25.0,25.0,1.0,71
14668,120204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,138459.0,5.0,145.57999999999998,0.0,0.0,5.0,145.57999999999998,0.0,0.0,63
14669,121446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,144418.0,1.0,6.2,0.0,0.0,1.0,6.2,0.0,0.0,36
14670,105995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,53564.0,10.0,524.16,0.0,0.0,10.0,524.16,50.0,1.0,31
14671,127569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,170975.0,3.0,80.0,0.0,0.0,3.0,80.0,0.0,0.0,38
14672,122310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,148799.0,9.0,351.6,0.0,0.0,9.0,351.6,40.0,1.0,61
14673,120278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,138935.0,14.0,50.96,0.0,0.0,14.0,50.96,0.0,0.0,51
14674,100484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3476.0,6.0,82.06,0.0,0.0,6.0,82.06,0.0,0.0,87
14675,135279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,196903.0,8.0,220.0,0.0,0.0,8.0,220.0,0.0,0.0,55
14676,128253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,173966.0,4.0,140.0,0.0,0.0,4.0,140.0,80.0,2.0,53
14677,136010,7536.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,199069.0,6.0,237.0,0.0,0.0,6.0,237.0,0.0,0.0,51
14678,112527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,98264.0,4.0,34.79,0.0,0.0,4.0,34.79,0.0,0.0,50
14679,130005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,179760.0,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,55
14680,134913,7074.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,195879.0,2.0,73.0,0.0,0.0,2.0,73.0,40.0,1.0,40
14681,105319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,47905.0,1.0,6.25,0.0,0.0,1.0,6.25,0.0,0.0,38
14682,107706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,66025.0,33.0,93.0,0.0,0.0,33.0,93.0,50.0,20.0,44
14683,123144,7037.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,152914.0,5.0,85.0,0.0,0.0,5.0,85.0,80.0,4.0,84
14684,126198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,165525.0,2.0,15.0,0.0,0.0,2.0,15.0,0.0,0.0,44
14685,123749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,155491.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,47
14686,139912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,207681.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,26
14687,107411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,63890.0,1.0,27.27,0.0,0.0,1.0,27.27,0.0,0.0,55
14688,124831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,159709.0,2.0,55.0,0.0,0.0,2.0,55.0,25.0,1.0,92
14689,110393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,85688.0,6.0,173.18,0.0,0.0,6.0,173.18,50.0,1.0,28
14690,124607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,158825.0,1.0,25.0,0.0,0.0,1.0,25.0,25.0,1.0,56
14691,144574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,216023.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,34
14692,115479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,114510.0,4.0,104.37,0.0,0.0,4.0,104.37,0.0,0.0,68
14693,132764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,189138.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,99
14694,117429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,124712.0,15.0,459.82,0.0,0.0,15.0,459.82,0.0,0.0,30
14695,108516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,71743.0,6.0,184.09,0.0,0.0,6.0,184.09,0.0,0.0,65
14696,141706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,210394.0,5.0,51.0,1.0,5.0,4.0,46.0,40.0,3.0,57
14697,142851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,212571.0,1.0,40.0,0.0,0.0,1.0,40.0,40.0,1.0,31
14698,126059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,164966.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,29
14699,125629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,163199.0,5.0,21.0,0.0,0.0,5.0,21.0,0.0,0.0,60
14700,102696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,23513.0,2.0,13.7,0.0,0.0,2.0,13.7,0.0,0.0,31
14701,111453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,92329.0,7.0,210.0,0.0,0.0,7.0,210.0,0.0,0.0,67
14702,101671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14673.0,3.0,74.37,0.0,0.0,3.0,74.37,0.0,0.0,45
14703,107206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,62656.0,3.0,74.37,0.0,0.0,3.0,74.37,0.0,0.0,77
14704,134669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,195167.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,36
14705,108628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,72449.0,1.0,18.59,0.0,0.0,1.0,18.59,0.0,0.0,80
14706,126424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,166521.0,7.0,193.0,0.0,0.0,7.0,193.0,0.0,0.0,35
14707,131653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,185300.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,38
14708,133654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,191910.0,2.0,105.0,1.0,30.0,1.0,75.0,0.0,0.0,26
14709,108949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,74830.0,8.0,229.17,0.0,0.0,8.0,229.17,0.0,0.0,30
14710,102391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,20715.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,53
14711,105517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,49441.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,51
14712,138313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,205124.0,3.0,100.0,0.0,0.0,3.0,100.0,40.0,1.0,73
14713,134249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,193772.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,39
14714,124168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,157272.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,40
14715,116108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,117447.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,54
14716,117340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,124210.0,1.0,12.39,1.0,12.39,0.0,0.0,0.0,0.0,57
14717,132443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,188135.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,50
14718,110834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,88608.0,12.0,107.2,1.0,7.44,11.0,99.76,0.0,0.0,45
14719,143130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,213020.0,1.0,20.0,0.0,0.0,1.0,20.0,20.0,1.0,54
14720,140698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,208836.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,69
14721,136807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,201497.0,7.0,130.0,0.0,0.0,7.0,130.0,0.0,0.0,41
14722,109559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79247.0,2.0,152.227,0.0,0.0,2.0,152.227,120.0,1.0,57
14723,113759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,105650.0,38.0,3187.61,0.0,0.0,38.0,3187.61,0.0,0.0,29
14724,124920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,160120.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,100
14725,136044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,199193.0,4.0,113.0,0.0,0.0,4.0,113.0,0.0,0.0,30
14726,122438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,149554.0,2.0,168.5,0.0,0.0,2.0,168.5,123.0,1.0,65
14727,105802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,51696.0,5.0,123.94999999999999,0.0,0.0,5.0,123.94999999999999,0.0,0.0,50
14728,126877,7519.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,168432.0,14.0,482.0,3.0,112.0,11.0,370.0,90.0,2.0,63
14729,104486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,40667.0,34.0,1002.9,0.0,0.0,34.0,1002.9,30.0,1.0,40
14730,111649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,93275.0,4.0,116.39,0.0,0.0,4.0,116.39,0.0,0.0,32
14731,138468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,205393.0,2.0,30.0,0.0,0.0,2.0,30.0,20.0,1.0,41
